source_file,window,source_tag,source_mode,source_tier,source_champion,champion,champion_slug,games,winrate,pickrate,item_id1,item_id2,item_id3,item_id4,item_id5,item_en1,item_en2,item_en3,item_en4,item_en5,item_zh1,item_zh2,item_zh3,item_zh4,item_zh5
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.2,0.0008,226655,224645,223089,224646,223157,Luden's Companion,Shadowflame,Rabadon's Deathcap,Stormsurge,Zhonya's Hourglass,盧登之伴,黯影之炎,死亡之帽,雷霆風暴,中婭沙漏
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.6,0.0008,226655,224645,224646,223135,223089,Luden's Companion,Shadowflame,Stormsurge,Void Staff,Rabadon's Deathcap,盧登之伴,黯影之炎,雷霆風暴,虛空之杖,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.4,0.0008,226655,223089,224645,224628,223135,Luden's Companion,Rabadon's Deathcap,Shadowflame,Horizon Focus,Void Staff,盧登之伴,死亡之帽,黯影之炎,視界專注,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.4,0.0008,226655,224628,223089,223135,224645,Luden's Companion,Horizon Focus,Rabadon's Deathcap,Void Staff,Shadowflame,盧登之伴,視界專注,死亡之帽,虛空之杖,黯影之炎
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.8,0.0008,226655,224646,224645,223135,223165,Luden's Companion,Stormsurge,Shadowflame,Void Staff,Morellonomicon,盧登之伴,雷霆風暴,黯影之炎,虛空之杖,黑魔禁書
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.6,0.0008,223118,224628,223089,224645,223137,Malignance,Horizon Focus,Rabadon's Deathcap,Shadowflame,Cryptbloom,惡意,視界專注,死亡之帽,黯影之炎,死墓之花
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,5,0.8,0.0008,223118,224646,223089,224628,224645,Malignance,Stormsurge,Rabadon's Deathcap,Horizon Focus,Shadowflame,惡意,雷霆風暴,死亡之帽,視界專注,黯影之炎
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.25,0.0006,226655,223118,224645,223089,223135,Luden's Companion,Malignance,Shadowflame,Rabadon's Deathcap,Void Staff,盧登之伴,惡意,黯影之炎,死亡之帽,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.75,0.0006,223118,226655,224645,223089,223135,Malignance,Luden's Companion,Shadowflame,Rabadon's Deathcap,Void Staff,惡意,盧登之伴,黯影之炎,死亡之帽,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,226655,224646,223089,224645,223157,Luden's Companion,Stormsurge,Rabadon's Deathcap,Shadowflame,Zhonya's Hourglass,盧登之伴,雷霆風暴,死亡之帽,黯影之炎,中婭沙漏
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.25,0.0006,226655,223118,224646,223089,223135,Luden's Companion,Malignance,Stormsurge,Rabadon's Deathcap,Void Staff,盧登之伴,惡意,雷霆風暴,死亡之帽,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.5,0.0006,226655,224645,223089,223118,223135,Luden's Companion,Shadowflame,Rabadon's Deathcap,Malignance,Void Staff,盧登之伴,黯影之炎,死亡之帽,惡意,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,4,0.25,0.0006,226655,224646,224645,223118,223089,Luden's Companion,Stormsurge,Shadowflame,Malignance,Rabadon's Deathcap,盧登之伴,雷霆風暴,黯影之炎,惡意,死亡之帽
